Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,Unnamed: 8
JBT,John Bean Technologies Corporation,98.47,3120000000,,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/jbt,
BTO,John Hancock Financial Opportunities Fund,22.1999,415590000,1994.0,,,https://old.nasdaq.com/symbol/bto,
HEQ,John Hancock Hedged Equity & Income Fund,10.74,131280000,2011.0,,,https://old.nasdaq.com/symbol/heq,
JHS,John Hancock Income Securities Trust,15.08,175630000,,,,https://old.nasdaq.com/symbol/jhs,
JHI,John Hancock Investors Trust,16.26,141580000,,,,https://old.nasdaq.com/symbol/jhi,
HPF,John Hancock Pfd Income Fund II,18.01,384480000,2002.0,,,https://old.nasdaq.com/symbol/hpf,
HPI,John Hancock Preferred Income Fund,19.53,510110000,2002.0,,,https://old.nasdaq.com/symbol/hpi,
HPS,John Hancock Preferred Income Fund III,16.19,512640000,2003.0,,,https://old.nasdaq.com/symbol/hps,
PDT,John Hancock Premium Dividend Fund,12.73,619240000,,,,https://old.nasdaq.com/symbol/pdt,
HTD,John Hancock Tax Advantaged Dividend Income Fund,18.96,67120000,2004.0,,,https://old.nasdaq.com/symbol/htd,
HTY,John Hancock Tax-Advantaged Global Shareholder Yield Fund,5.22,56970000,,,,https://old.nasdaq.com/symbol/hty,
JNJ,Johnson & Johnson,147.78,389080000000,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/jnj,
JCI,Johnson Controls International plc,41.67,310000000,,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/jci,
JOUT,Johnson Outdoors Inc.,84.75,854690000,,Consumer Non-Durables,Recreational Products/Toys,https://old.nasdaq.com/symbol/jout,
JLL,Jones Lang LaSalle Incorporated,100.75,5220000000,,Finance,Real Estate,https://old.nasdaq.com/symbol/jll,
JNCE,"Jounce Therapeutics, Inc.",8.29,283640000,2017.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/jnce,
YY,JOYY Inc.,74.91,6050000000,2012.0,Technology,EDP Services,https://old.nasdaq.com/symbol/yy,
JMIA,Jumia Technologies AG,8.24,646080000,2019.0,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/jmia,
JIH,"Juniper Industrial Holdings, Inc.",10.15,437720000,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/jih,
JNPR,"Juniper Networks, Inc.",23.12,7670000000,1999.0,Technology,Computer Communications Equipment,https://old.nasdaq.com/symbol/jnpr,
JP,Jupai Holdings Limited,1.66,55970000,2015.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/jp,
JE,"Just Energy Group, Inc.",0.259,39270000,,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/je,
LRN,K12 Inc,30.86,1270000000,,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/lrn,
KAI,Kadant Inc,113.32,130000000,,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/kai,
KDMN,"Kadmon Holdings, Inc.",4.2,718780000,2016.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/kdmn,
KALU,Kaiser Aluminum Corporation,57.19,90430000,,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/kalu,
KXIN,Kaixin Auto Holdings,0.53,34280000,2017.0,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/kxin,
KALA,"Kala Pharmaceuticals, Inc.",8.77,491650000,2017.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/kala,
KLDO,"Kaleido Biosciences, Inc.",5.32,189110000,2019.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/kldo,
KLR,"Kaleyra, Inc.",7.65,217830000,2018.0,Technology,EDP Services,https://old.nasdaq.com/symbol/klr,
KALV,"KalVista Pharmaceuticals, Inc.",13.61,243660000,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/kalv,
KMDA,Kamada Ltd.,9.08,404280000,2013.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/kmda,
KAMN,Kaman Corporation,42.69,1180000000,,Consumer Durables,Industrial Specialties,https://old.nasdaq.com/symbol/kamn,
KNDI,"Kandi Technologies Group, Inc.",6.1,333060000,,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/kndi,
KSU,Kansas City Southern,186.06,17550000000,,Transportation,Railroads,https://old.nasdaq.com/symbol/ksu,
KAR,"KAR Auction Services, Inc",15.77,2040000000,2009.0,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/kar,
KRTX,"Karuna Therapeutics, Inc.",75.85,2020000000,2019.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/krtx,
KPTI,Karyopharm Therapeutics Inc.,14.2,1040000000,2013.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/kpti,
KSPN,Kaspien Holdings Inc.,8.4501,15420000,,,,https://old.nasdaq.com/symbol/kspn,
KMF,"Kayne Anderson Midstream Energy Fund, Inc",4.3,202950000,2010.0,,,https://old.nasdaq.com/symbol/kmf,
KYN,Kayne Anderson MLP/Midstream Investment Company,4.4,556370000,2004.0,,,https://old.nasdaq.com/symbol/kyn,
KZIA,Kazia Therapeutics Limited,6.71,48420000,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/kzia,
KB,KB Financial Group Inc,31.25,12180000000,,Finance,Commercial Banks,https://old.nasdaq.com/symbol/kb,
KBH,KB Home,36.72,3590000000,1986.0,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/kbh,
KBLM,KBL Merger Corp. IV,10.925,5980000,2017.0,Finance,Business Services,https://old.nasdaq.com/symbol/kblm,
KBR,"KBR, Inc.",24.46,3480000000,2006.0,Basic Industries,Military/Government/Technical,https://old.nasdaq.com/symbol/kbr,
KBSF,KBS Fashion Group Limited,1.89,490000,2013.0,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/kbsf,
BEKE,KE Holdings Inc,48.53,54720000000,2020.0,Finance,Real Estate,https://old.nasdaq.com/symbol/beke,
KRNY,Kearny Financial,7.3,653470000,,Finance,Savings Institutions,https://old.nasdaq.com/symbol/krny,
K,Kellogg Company,65.44,22440000000,,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/k,
KELYA,"Kelly Services, Inc.",16.88,667460000,,Technology,Professional Services,https://old.nasdaq.com/symbol/kelya,
KELYB,"Kelly Services, Inc.",18.2,719650000,,Technology,Professional Services,https://old.nasdaq.com/symbol/kelyb,
KIQ,Kelso Technologies Inc,0.54,25470000,,Capital Goods,Railroads,https://old.nasdaq.com/symbol/kiq,
KMPR,Kemper Corporation,72.12,4710000000,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/kmpr,
KMT,Kennametal Inc.,30.2,250000000,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/kmt,
KW,Kennedy-Wilson Holdings Inc.,14.47,2080000000,,Finance,Real Estate,https://old.nasdaq.com/symbol/kw,
KEN,Kenon Holdings Ltd.,20.18,1090000000,2015.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/ken,
KFFB,Kentucky First Federal Bancorp,6.04,49840000,,Finance,Savings Institutions,https://old.nasdaq.com/symbol/kffb,
KROS,"Keros Therapeutics, Inc.",44.51,897880000,2020.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/kros,
KDP,Keurig Dr Pepper Inc.,28.83,40570000000,,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/kdp,
KEQU,Kewaunee Scientific Corporation,9.05,24960000,,Capital Goods,Medical Specialities,https://old.nasdaq.com/symbol/kequ,
KTCC,Key Tronic Corporation,7.79,83820000,1983.0,Technology,Electrical Products,https://old.nasdaq.com/symbol/ktcc,
KEY,KeyCorp,12.36,12060000000,,Finance,Major Banks,https://old.nasdaq.com/symbol/key,
KEYS,Keysight Technologies Inc.,92.35,17280000000,2014.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/keys,
KZR,"Kezar Life Sciences, Inc.",4.67,216020000,2018.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/kzr,
KFRC,"Kforce, Inc.",33.75,740730000,1995.0,Technology,Professional Services,https://old.nasdaq.com/symbol/kfrc,
KRC,Kilroy Realty Corporation,55.02,6340000000,1997.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/krc,
KE,"Kimball Electronics, Inc.",12.65,316090000,,Technology,Electrical Products,https://old.nasdaq.com/symbol/ke,
KBAL,"Kimball International, Inc.",10.81,399680000,,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/kbal,
KRP,Kimbell Royalty Partners,6.94,416970000,2017.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/krp,
KMB,Kimberly-Clark Corporation,148.5,50650000000,,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/kmb,
KIM,Kimco Realty Corporation,11.66,5040000000,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/kim,
KMI,"Kinder Morgan, Inc.",12.82,29020000000,2011.0,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/kmi,
KIN,"Kindred Biosciences, Inc.",4.18,164560000,2013.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/kin,
KC,Kingsoft Cloud Holdings Limited,32.12,6740000000,2020.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/kc,
KINS,"Kingstone Companies, Inc",5.8,61890000,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/kins,
KFS,"Kingsway Financial Services, Inc.",2.91,66090000,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/kfs,
KNSA,"Kiniksa Pharmaceuticals, Ltd.",15.88,1080000000,2018.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/knsa,
KGC,Kinross Gold Corporation,8.8,11070000000,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/kgc,
KNSL,"Kinsale Capital Group, Inc.",187.93,4070000000,2016.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/knsl,
KTRA,"Kintara Therapeutics, Inc.",1.6,37630000,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ktra,
KEX,Kirby Corporation,38.98,2340000000,,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/kex,
KL,Kirkland Lake Gold Ltd.,52.5,14480000000,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/kl,
KIRK,"Kirkland&#39;s, Inc.",7.22,102870000,2002.0,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/kirk,
KRG,Kite Realty Group Trust,11.12,936480000,2004.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/krg,
KTOV,Kitov Pharma Ltd.,4.2,72280000,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ktov,
KKR,KKR & Co. Inc.,34.65,19370000000,,Finance,Investment Managers,https://old.nasdaq.com/symbol/kkr,
KIO,KKR Income Opportunities Fund,13.4597,273770000,2013.0,,,https://old.nasdaq.com/symbol/kio,
KREF,KKR Real Estate Finance Trust Inc.,18.0,1070000000,2017.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/kref,
KLAC,KLA Corporation ,171.94,26730000000,1980.0,Capital Goods,Electronic Components,https://old.nasdaq.com/symbol/klac,
KLXE,"KLX Energy Services Holdings, Inc. ",4.84,40660000,,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/klxe,
KNX,"Knight Transportation, Inc.",45.2,7690000000,2017.0,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/knx,
KNL,"Knoll, Inc.",11.29,572490000,2004.0,Consumer Durables,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/knl,
KNOP,KNOT Offshore Partners LP,12.76,417180000,2013.0,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/knop,
KN,Knowles Corporation,14.98,1370000000,2014.0,Consumer Non-Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/kn,
KOD,Kodiak Sciences Inc,49.06,2190000000,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/kod,
KSS,Kohl&#39;s Corporation,21.33,3370000000,1992.0,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/kss,
PHG,Koninklijke Philips N.V.,47.12,42850000000,,Energy,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/phg,
KTB,"Kontoor Brands, Inc.",24.96,1430000000,2019.0,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/ktb,
KOPN,Kopin Corporation,1.27,10790000,1992.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/kopn,
KOP,Koppers Holdings Inc.,22.22,467640000,2006.0,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/kop,
KEP,Korea Electric Power Corporation,8.53,10950000000,1994.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/kep,
KF,"Korea Fund, Inc. (The)",29.79,149990000,,,,https://old.nasdaq.com/symbol/kf,
KFY,Korn Ferry ,28.72,1570000000,1999.0,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/kfy,
KRNT,Kornit Digital Ltd.,60.26,2470000000,2015.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/krnt,
KOS,Kosmos Energy Ltd.,1.02,413520000,2011.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/kos,
KOSS,Koss Corporation,2.08,1540000,,Consumer Non-Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/koss,
KWEB,KraneShares Trust KraneShares CSI China Internet ETF,66.81,227150000,,,,https://old.nasdaq.com/symbol/kweb,
KRA,Kraton Corporation,17.24,549320000,2009.0,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/kra,
KTOS,"Kratos Defense & Security Solutions, Inc.",19.64,2410000000,,Capital Goods,Military/Government/Technical,https://old.nasdaq.com/symbol/ktos,
KR,Kroger Company (The),34.37,26740000000,,Consumer Services,Food Chains,https://old.nasdaq.com/symbol/kr,
KRO,Kronos Worldwide Inc,12.79,1480000000,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/kro,
KRYS,"Krystal Biotech, Inc.",43.58,856960000,2017.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/krys,
KT,KT Corporation,9.74,4780000000,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/kt,
KBNT,"Kubient, Inc.",3.8,29060000,2020.0,Technology,EDP Services,https://old.nasdaq.com/symbol/kbnt,
KLIC,"Kulicke and Soffa Industries, Inc.",22.93,1420000000,,Technology,Semiconductors,https://old.nasdaq.com/symbol/klic,
KURA,"Kura Oncology, Inc.",27.38,1540000000,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/kura,
KRUS,"Kura Sushi USA, Inc.",14.33,119540000,2019.0,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/krus,
KVHI,"KVH Industries, Inc.",8.36,155450000,1996.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/kvhi,
KYMR,"Kymera Therapeutics, Inc.",31.19,1390000000,2020.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/kymr,
LB,"L Brands, Inc.",28.0,7780000000,,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/lb,
FSTR,L.B. Foster Company,13.98,150120000,,Basic Industries,Metal Fabrications,https://old.nasdaq.com/symbol/fstr,
SCX,L.S. Starrett Company (The),3.34,23280000,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/scx,
LHX,"L3Harris Technologies, Inc.",181.03,39140000000,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/lhx,
LJPC,La Jolla Pharmaceutical Company,3.97,108630000,1994.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/ljpc,
LH,Laboratory Corporation of America Holdings,181.47,17680000000,,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/lh,
LADR,Ladder Capital Corp,7.22,869260000,2014.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ladr,
LAIX,LAIX Inc.,2.02,99810000,2018.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/laix,
LSBK,"Lake Shore Bancorp, Inc.",12.42,72730000,,Finance,Savings Institutions,https://old.nasdaq.com/symbol/lsbk,
LBAI,"Lakeland Bancorp, Inc.",10.61,535460000,,Finance,Major Banks,https://old.nasdaq.com/symbol/lbai,
LKFN,Lakeland Financial Corporation,44.5,1140000000,,Finance,Major Banks,https://old.nasdaq.com/symbol/lkfn,
LAKE,"Lakeland Industries, Inc.",22.0,175560000,1986.0,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/lake,
LRCX,Lam Research Corporation,293.99,42810000000,1984.0,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/lrcx,
LAMR,Lamar Advertising Company,62.93,6340000000,1996.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/lamr,
LW,"Lamb Weston Holdings, Inc.",63.33,920000000,2016.0,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/lw,
LANC,Lancaster Colony Corporation,173.66,4780000000,,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/lanc,
LCA,"Landcadia Holdings II, Inc.",17.74,701280000,2019.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/lca,
LNDC,Landec Corporation,9.68,283060000,1996.0,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/lndc,
LARK,Landmark Bancorp Inc.,23.49,108470000,,Finance,Major Banks,https://old.nasdaq.com/symbol/lark,
LMRK,Landmark Infrastructure Partners LP,9.95,253510000,2014.0,Consumer Services,Real Estate,https://old.nasdaq.com/symbol/lmrk,
LE,"Lands&#39; End, Inc.",13.82,450580000,,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/le,
LSTR,"Landstar System, Inc.",131.4,5040000000,1993.0,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/lstr,
LCI,Lannett Co Inc,5.56,223630000,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/lci,
LTRN,Lantern Pharma Inc.,19.24,119630000,2020.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ltrn,
LNTH,"Lantheus Holdings, Inc.",12.57,839840000,2015.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://old.nasdaq.com/symbol/lnth,
LTRX,"Lantronix, Inc.",4.48,126480000,2000.0,Technology,Computer Communications Equipment,https://old.nasdaq.com/symbol/ltrx,
LPI,"Laredo Petroleum, Inc.",11.08,132920000,2011.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/lpi,
LRMR,"Larimar Therapeutics, Inc.",16.0,24570000,2014.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/lrmr,
LVS,Las Vegas Sands Corp.,51.91,39650000000,2004.0,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/lvs,
LSCC,Lattice Semiconductor Corporation,27.1,3670000000,,Technology,Semiconductors,https://old.nasdaq.com/symbol/lscc,
LAUR,"Laureate Education, Inc.",13.29,2790000000,2017.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/laur,
LAWS,"Lawson Products, Inc.",40.5,364830000,,Consumer Durables,Industrial Specialties,https://old.nasdaq.com/symbol/laws,
LGI,Lazard Global Total Return and Income Fund,15.68,203990000,2004.0,,,https://old.nasdaq.com/symbol/lgi,
LAZ,Lazard Ltd.,32.71,3430000000,2005.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/laz,
LZB,La-Z-Boy Incorporated,32.5,1490000000,,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/lzb,
LAZY,"Lazydays Holdings, Inc.",13.39,126560000,,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/lazy,
LCII,LCI Industries ,106.68,2680000000,,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/lcii,
LCNB,LCNB Corporation,14.51,188280000,,Finance,Major Banks,https://old.nasdaq.com/symbol/lcnb,
LEAF,Leaf Group Ltd.,4.98,133770000,,Technology,EDP Services,https://old.nasdaq.com/symbol/leaf,
LPTX,"LEAP THERAPEUTICS, INC.",1.85,110370000,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/lptx,
